,0,1,2,3,4
11318,2,0,2,7,1
11319,2,3,1,7,1
11320,2,2,0,6,1
11321,2,1,7,5,0
11322,1,0,6,4,1
11323,1,1,5,3,1
11324,1,0,4,2,1
11325,1,7,3,1,0
11326,0,7,2,0,1
11327,0,7,1,3,1
11328,0,7,0,2,1
11329,0,7,3,1,1
11330,0,6,2,0,1
11331,0,5,1,7,1
11332,0,4,0,7,2
11333,1,3,1,7,2
11334,2,2,0,7,1
11335,2,1,3,7,1
11336,2,0,2,7,1
11337,2,3,1,7,1
11338,2,2,0,7,1
11339,2,1,3,7,1
11340,2,0,2,7,1
11341,2,5,1,7,1
11342,2,4,0,7,1
11343,2,3,1,7,1
11344,2,2,0,6,1
11345,2,1,7,5,0
11346,1,0,7,4,1
11347,1,1,7,3,1
11348,1,0,7,2,1
11349,1,7,7,1,0
11350,0,6,7,0,2
11351,1,5,7,1,1
11352,1,4,7,0,1
11353,1,3,7,1,1
11354,1,2,7,0,1
11355,1,1,7,7,1
11356,1,0,7,6,1
11357,1,1,7,5,1
11358,1,0,6,4,1
11359,1,1,5,3,1
11360,1,0,4,2,1
11361,1,7,3,1,0
11362,0,7,2,0,1
11363,0,7,1,3,1
11364,0,6,0,2,1
11365,0,5,3,1,1
11366,0,4,2,0,1
11367,0,3,1,7,1
11368,0,2,0,7,2
11369,1,1,3,7,2
11370,2,0,2,6,1
11371,2,3,1,5,1
11372,2,2,0,4,1
11373,2,1,5,3,0
11374,1,0,4,2,1
11375,1,7,3,1,0
11376,0,7,2,0,1
11377,0,7,1,3,1
11378,0,7,0,2,1
11379,0,7,5,1,1
11380,0,7,4,0,1
11381,0,7,3,1,1
11382,0,6,2,0,1
11383,0,5,1,3,1
11384,0,4,0,2,1
11385,0,3,7,1,2
11386,1,2,7,0,1
11387,1,1,7,3,1
11388,1,0,7,2,1
11389,1,5,7,1,1
11390,1,4,7,0,1
11391,1,3,7,1,1
11392,1,2,7,0,1
11393,1,1,7,7,1
11394,1,0,7,7,1
11395,1,1,7,7,1
11396,1,0,7,6,1
11397,1,1,7,5,1
11398,1,0,7,4,1
11399,1,1,7,3,1
11400,1,0,7,2,1
11401,1,3,7,1,1
11402,1,2,6,0,1
11403,1,1,5,7,2
11404,2,0,4,7,1
11405,2,1,3,7,1
11406,2,0,2,7,1
11407,2,3,1,7,1
11408,2,2,0,6,1
11409,2,1,3,5,1
11410,2,0,2,4,1
11411,2,5,1,3,1
11412,2,4,0,2,0
11413,1,3,5,1,1
11414,1,2,4,0,1
11415,1,1,3,7,2
11416,2,0,2,7,1
11417,2,7,1,7,1
11418,2,7,0,7,0
11419,1,7,1,7,0
11420,0,7,0,7,1
11421,0,7,1,7,1
11422,0,7,0,7,1
11423,0,7,1,7,1
11424,0,7,0,6,1
11425,0,7,1,5,1
11426,0,7,0,4,1
11427,0,7,1,3,1
11428,0,7,0,2,1
11429,0,7,3,1,1
11430,0,7,2,0,1
11431,0,7,1,5,1
11432,0,6,0,4,1
11433,0,5,1,3,1
11434,0,4,0,2,1
11435,0,3,7,1,2
11436,1,2,7,0,1
11437,1,1,7,7,1
11438,1,0,7,7,1
11439,1,1,7,7,1
11440,1,0,6,7,2
11441,2,1,5,7,1
11442,2,0,4,6,1
11443,2,1,3,5,1
11444,2,0,2,4,1
11445,2,7,1,3,1
11446,2,6,0,2,0
11447,1,5,7,1,1
11448,1,4,6,0,1
11449,1,3,5,1,1
11450,1,2,4,0,1
11451,1,1,3,7,2
11452,2,0,2,7,1
11453,2,3,1,7,1
11454,2,2,0,7,1
11455,2,1,3,7,1
11456,2,0,2,7,1
11457,2,3,1,7,1
11458,2,2,0,7,1
11459,2,1,7,7,0
11460,1,0,7,7,1
11461,1,1,7,7,1
11462,1,0,7,6,1
11463,1,1,7,5,1
11464,1,0,7,4,1
11465,1,1,7,3,1
11466,1,0,7,2,1
11467,1,5,7,1,1
11468,1,4,6,0,1
11469,1,3,5,1,1
11470,1,2,4,0,1
11471,1,1,3,5,2
11472,2,0,2,4,1
11473,2,7,1,3,1
11474,2,7,0,2,0
11475,1,7,3,1,0
11476,0,7,2,0,1
11477,0,7,1,3,1
11478,0,6,0,2,1
11479,0,5,3,1,1
11480,0,4,2,0,1
11481,0,3,1,7,1
11482,0,2,0,6,2
11483,1,1,3,5,2
11484,2,0,2,4,1
11485,2,7,1,3,1
11486,2,6,0,2,0
11487,1,5,3,1,0
11488,0,4,2,0,1
11489,0,3,1,7,1
11490,0,2,0,7,2
11491,1,1,3,7,2
11492,2,0,2,7,1
11493,2,3,1,7,1
11494,2,2,0,7,1
11495,2,1,3,7,1
11496,2,0,2,7,1
11497,2,5,1,7,1
11498,2,4,0,7,1
11499,2,3,1,7,1
11500,2,2,0,6,1
11501,2,1,7,5,0
11502,1,0,7,4,1
11503,1,1,7,3,1
11504,1,0,7,2,1
11505,1,5,7,1,1
11506,1,4,7,0,1
11507,1,3,7,1,1
11508,1,2,7,0,1
11509,1,1,7,3,1
11510,1,0,6,2,1
11511,1,3,5,1,1
11512,1,2,4,0,1
11513,1,1,3,7,2
11514,2,0,2,6,1
11515,2,3,1,5,1
11516,2,2,0,4,1
11517,2,1,7,3,0
11518,1,0,7,2,1
11519,1,3,7,1,1
11520,1,2,6,0,1
11521,1,1,5,3,1
11522,1,0,4,2,1
11523,1,7,3,1,0
11524,0,6,2,0,1
11525,0,5,1,7,1
11526,0,4,0,6,2
11527,1,3,1,5,2
11528,2,2,0,4,1
11529,2,1,5,3,0
11530,1,0,4,2,1
11531,1,7,3,1,0
11532,0,7,2,0,1
11533,0,7,1,7,1
11534,0,7,0,6,1
11535,0,7,1,5,1
11536,0,6,0,4,1
11537,0,5,1,3,1
11538,0,4,0,2,1
11539,0,3,7,1,2
11540,1,2,7,0,1
11541,1,1,7,3,1
11542,1,0,7,2,1
11543,1,5,7,1,1
11544,1,4,6,0,1
11545,1,3,5,1,1
11546,1,2,4,0,1
11547,1,1,3,5,2
11548,2,0,2,4,1
11549,2,7,1,3,1
11550,2,7,0,2,0
11551,1,7,3,1,0
11552,0,7,2,0,1
11553,0,7,1,3,1
11554,0,7,0,2,1
11555,0,7,7,1,1
11556,0,6,7,0,2
11557,1,5,7,1,1
11558,1,4,7,0,1
11559,1,3,7,1,1
11560,1,2,7,0,1
11561,1,1,7,3,1
11562,1,0,7,2,1
11563,1,3,7,1,1
11564,1,2,6,0,1
11565,1,1,5,3,1
11566,1,0,4,2,1
11567,1,7,3,1,0
11568,0,7,2,0,1
11569,0,7,1,3,1
11570,0,7,0,2,1
11571,0,7,3,1,1
11572,0,7,2,0,1
11573,0,7,1,3,1
11574,0,6,0,2,1
11575,0,5,7,1,2
11576,1,4,6,0,1
11577,1,3,5,1,1
11578,1,2,4,0,1
11579,1,1,3,7,2
11580,2,0,2,6,1
11581,2,7,1,5,1
11582,2,7,0,4,0
11583,1,7,1,3,0
11584,0,7,0,2,1
11585,0,7,5,1,1
11586,0,7,4,0,1
11587,0,7,3,1,1
11588,0,7,2,0,1
11589,0,7,1,5,1
11590,0,6,0,4,1
11591,0,5,1,3,1
11592,0,4,0,2,1
11593,0,3,5,1,2
11594,1,2,4,0,1
11595,1,1,3,7,2
11596,2,0,2,6,1
11597,2,7,1,5,1
11598,2,7,0,4,0
11599,1,7,1,3,0
11600,0,7,0,2,1
11601,0,7,7,1,1
11602,0,7,6,0,1
11603,0,7,5,1,1
11604,0,6,4,0,1
11605,0,5,3,1,1
11606,0,4,2,0,1
11607,0,3,1,7,1
11608,0,2,0,6,2
11609,1,1,3,5,2
11610,2,0,2,4,1
11611,2,7,1,3,1
11612,2,7,0,2,0
11613,1,7,3,1,0
11614,0,7,2,0,1
11615,0,7,1,5,1
11616,0,7,0,4,1
11617,0,7,1,3,1
11618,0,7,0,2,1
11619,0,7,7,1,1
11620,0,6,7,0,2
11621,1,5,7,1,1
11622,1,4,7,0,1
11623,1,3,7,1,1
11624,1,2,7,0,1
11625,1,1,7,5,1
11626,1,0,7,4,1
11627,1,1,7,3,1
11628,1,0,7,2,1
11629,1,5,7,1,1
11630,1,4,7,0,1
11631,1,3,7,1,1
11632,1,2,7,0,1
11633,1,1,7,5,1
11634,1,0,7,4,1
11635,1,1,7,3,1
11636,1,0,6,2,1
11637,1,7,5,1,0
11638,0,6,4,0,1
11639,0,5,3,1,1
11640,0,4,2,0,1
11641,0,3,1,7,1
11642,0,2,0,7,2
11643,1,1,3,7,2
11644,2,0,2,7,1
11645,2,7,1,7,1
11646,2,6,0,7,1
11647,2,5,1,7,1
11648,2,4,0,7,1
11649,2,3,1,7,1
11650,2,2,0,6,1
11651,2,1,3,5,1
11652,2,0,2,4,1
11653,2,7,1,3,1
11654,2,6,0,2,0
11655,1,5,7,1,1
11656,1,4,7,0,1
11657,1,3,7,1,1
11658,1,2,7,0,1
11659,1,1,7,3,1
11660,1,0,7,2,1
11661,1,3,7,1,1
11662,1,2,6,0,1
11663,1,1,5,3,1
11664,1,0,4,2,1
11665,1,5,3,1,0
11666,0,4,2,0,1
11667,0,3,1,7,1
11668,0,2,0,7,2
11669,1,1,3,7,2
11670,2,0,2,6,1
11671,2,7,1,5,1
11672,2,7,0,4,0
11673,1,7,1,3,0
11674,0,7,0,2,1
11675,0,7,3,1,1
11676,0,7,2,0,1
11677,0,7,1,7,1
11678,0,7,0,6,1
11679,0,7,1,5,1
11680,0,7,0,4,1
11681,0,7,1,3,1
11682,0,6,0,2,1
11683,0,5,7,1,2
11684,1,4,7,0,1
11685,1,3,7,1,1
11686,1,2,6,0,1
11687,1,1,5,3,1
11688,1,0,4,2,1
11689,1,7,3,1,0
11690,0,7,2,0,1
11691,0,7,1,3,1
11692,0,7,0,2,1
11693,0,7,5,1,1
11694,0,7,4,0,1
11695,0,7,3,1,1
11696,0,7,2,0,1
11697,0,7,1,3,1
11698,0,7,0,2,1
11699,0,7,3,1,1
11700,0,7,2,0,1
11701,0,7,1,7,1
11702,0,7,0,6,1
11703,0,7,1,5,1
11704,0,7,0,4,1
11705,0,7,1,3,1
11706,0,6,0,2,1
11707,0,5,3,1,1
11708,0,4,2,0,1
11709,0,3,1,7,1
11710,0,2,0,6,2
11711,1,1,3,5,2
11712,2,0,2,4,1
11713,2,7,1,3,1
11714,2,7,0,2,0
11715,1,7,3,1,0
11716,0,7,2,0,1
11717,0,7,1,5,1
11718,0,7,0,4,1
11719,0,7,1,3,1
11720,0,7,0,2,1
11721,0,7,7,1,1
11722,0,6,7,0,2
11723,1,5,7,1,1
11724,1,4,7,0,1
11725,1,3,7,1,1
11726,1,2,7,0,1
11727,1,1,7,7,1
11728,1,0,7,6,1
11729,1,1,7,5,1
11730,1,0,6,4,1
11731,1,1,5,3,1
11732,1,0,4,2,1
11733,1,7,3,1,0
11734,0,7,2,0,1
11735,0,7,1,3,1
11736,0,7,0,2,1
11737,0,7,3,1,1
11738,0,7,2,0,1
11739,0,7,1,5,1
11740,0,6,0,4,1
11741,0,5,1,3,1
11742,0,4,0,2,1
11743,0,3,7,1,2
11744,1,2,6,0,1
11745,1,1,5,7,2
11746,2,0,4,6,1
11747,2,1,3,5,1
11748,2,0,2,4,1
11749,2,5,1,3,1
11750,2,4,0,2,0
11751,1,3,7,1,1
11752,1,2,6,0,1
11753,1,1,5,7,2
11754,2,0,4,7,1
11755,2,1,3,7,1
11756,2,0,2,6,1
11757,2,3,1,5,1
11758,2,2,0,4,1
11759,2,1,7,3,0
11760,1,0,7,2,1
11761,1,3,7,1,1
11762,1,2,7,0,1
11763,1,1,7,7,1
11764,1,0,7,6,1
11765,1,1,7,5,1
11766,1,0,7,4,1
11767,1,1,7,3,1
11768,1,0,7,2,1
11769,1,3,7,1,1
11770,1,2,7,0,1
11771,1,1,7,3,1
11772,1,0,7,2,1
11773,1,3,7,1,1
11774,1,2,7,0,1
11775,1,1,7,5,1
11776,1,0,7,4,1
11777,1,1,7,3,1
11778,1,0,7,2,1
11779,1,3,7,1,1
11780,1,2,7,0,1
11781,1,1,7,3,1
11782,1,0,6,2,1
11783,1,3,5,1,1
11784,1,2,4,0,1
11785,1,1,3,5,2
11786,2,0,2,4,1
11787,2,7,1,3,1
11788,2,7,0,2,0
11789,1,7,7,1,0
11790,0,7,7,0,1
11791,0,7,7,1,1
11792,0,7,7,0,1
11793,0,7,7,1,1
11794,0,7,6,0,1
11795,0,7,5,1,1
11796,0,7,4,0,1
11797,0,7,3,1,1
11798,0,7,2,0,1
11799,0,7,1,5,1
11800,0,6,0,4,1
11801,0,5,1,3,1
11802,0,4,0,2,1
11803,0,3,5,1,2
11804,1,2,4,0,1
11805,1,1,3,7,2
11806,2,0,2,7,1
11807,2,5,1,7,1
11808,2,4,0,7,1
11809,2,3,1,7,1
11810,2,2,0,7,1
11811,2,1,3,7,1
11812,2,0,2,6,1
11813,2,3,1,5,1
11814,2,2,0,4,1
11815,2,1,7,3,0
11816,1,0,7,2,1
11817,1,5,7,1,1
11818,1,4,7,0,1
11819,1,3,7,1,1
11820,1,2,6,0,1
11821,1,1,5,7,2
11822,2,0,4,7,1
11823,2,1,3,7,1
11824,2,0,2,7,1
11825,2,3,1,7,1
11826,2,2,0,7,1
11827,2,1,7,7,0
11828,1,0,7,7,1
11829,1,1,7,7,1
11830,1,0,6,7,2
11831,2,1,5,7,1
11832,2,0,4,7,1
11833,2,1,3,7,1
11834,2,0,2,6,1
11835,2,3,1,5,1
11836,2,2,0,4,1
11837,2,1,5,3,0
11838,1,0,4,2,1
11839,1,7,3,1,0
11840,0,6,2,0,1
11841,0,5,1,7,1
11842,0,4,0,7,2
11843,1,3,1,7,2
11844,2,2,0,7,1
11845,2,1,3,7,1
11846,2,0,2,7,1
11847,2,7,1,7,1
11848,2,7,0,7,0
11849,1,7,1,7,0
11850,0,7,0,7,1
11851,0,7,1,7,1
11852,0,7,0,7,1
11853,0,7,1,7,1
11854,0,7,0,6,1
11855,0,7,1,5,1
11856,0,7,0,4,1
11857,0,7,1,3,1
11858,0,7,0,2,1
11859,0,7,5,1,1
11860,0,6,4,0,1
11861,0,5,3,1,1
11862,0,4,2,0,1
11863,0,3,1,7,1
11864,0,2,0,6,2
11865,1,1,7,5,1
11866,1,0,7,4,1
11867,1,1,7,3,1
11868,1,0,7,2,1
11869,1,5,7,1,1
11870,1,4,6,0,1
11871,1,3,5,1,1
11872,1,2,4,0,1
11873,1,1,3,5,2
11874,2,0,2,4,1
11875,2,7,1,3,1
11876,2,7,0,2,0
11877,1,7,3,1,0
11878,0,7,2,0,1
11879,0,7,1,3,1
11880,0,7,0,2,1
11881,0,7,3,1,1
11882,0,6,2,0,1
11883,0,5,1,7,1
11884,0,4,0,7,2
11885,1,3,1,7,2
11886,2,2,0,7,1
11887,2,1,7,7,0
11888,1,0,7,6,1
11889,1,1,7,5,1
11890,1,0,7,4,1
11891,1,1,7,3,1
11892,1,0,7,2,1
11893,1,7,7,1,0
11894,0,6,7,0,2
11895,1,5,7,1,1
11896,1,4,6,0,1
11897,1,3,5,1,1
11898,1,2,4,0,1
11899,1,1,3,7,2
11900,2,0,2,7,1
11901,2,7,1,7,1
11902,2,6,0,7,1
11903,2,5,1,7,1
11904,2,4,0,7,1
11905,2,3,1,7,1
11906,2,2,0,7,1
11907,2,1,3,7,1
11908,2,0,2,7,1
11909,2,7,1,7,1
11910,2,7,0,6,0
11911,1,7,1,5,0
11912,0,7,0,4,1
11913,0,7,1,3,1
11914,0,7,0,2,1
11915,0,7,3,1,1
11916,0,7,2,0,1
11917,0,7,1,7,1
11918,0,7,0,7,1
11919,0,7,1,7,1
11920,0,6,0,7,2
11921,1,5,1,7,2
11922,2,4,0,7,1
11923,2,3,1,7,1
11924,2,2,0,6,1
11925,2,1,3,5,1
11926,2,0,2,4,1
11927,2,5,1,3,1
11928,2,4,0,2,0
11929,1,3,5,1,1
11930,1,2,4,0,1
11931,1,1,3,7,2
11932,2,0,2,6,1
11933,2,3,1,5,1
11934,2,2,0,4,1
11935,2,1,7,3,0
11936,1,0,6,2,1
11937,1,7,5,1,0
11938,0,6,4,0,1
11939,0,5,3,1,1
11940,0,4,2,0,1
11941,0,3,1,7,1
11942,0,2,0,7,2
11943,1,1,3,7,2
11944,2,0,2,7,1
11945,2,7,1,7,1
11946,2,6,0,7,1
11947,2,5,1,7,1
11948,2,4,0,7,1
11949,2,3,1,7,1
11950,2,2,0,7,1
11951,2,1,7,7,0
11952,1,0,6,7,2
11953,2,1,5,7,1
11954,2,0,4,7,1
11955,2,1,3,7,1
11956,2,0,2,6,1
11957,2,3,1,5,1
11958,2,2,0,4,1
11959,2,1,7,3,0
11960,1,0,7,2,1
11961,1,7,7,1,0
11962,0,7,7,0,1
11963,0,7,7,1,1
11964,0,7,7,0,1
11965,0,7,7,1,1
11966,0,7,6,0,1
11967,0,7,5,1,1
11968,0,6,4,0,1
11969,0,5,3,1,1
11970,0,4,2,0,1
11971,0,3,1,7,1
11972,0,2,0,7,2
11973,1,1,7,7,1
11974,1,0,7,7,1
11975,1,1,7,7,1
11976,1,0,6,7,2
11977,2,1,5,7,1
11978,2,0,4,7,1
11979,2,1,3,7,1
11980,2,0,2,7,1
11981,2,3,1,7,1
11982,2,2,0,7,1
11983,2,1,7,7,0
11984,1,0,6,7,2
11985,2,1,5,7,1
11986,2,0,4,7,1
11987,2,1,3,7,1
11988,2,0,2,7,1
11989,2,5,1,7,1
11990,2,4,0,7,1
11991,2,3,1,7,1
11992,2,2,0,6,1
11993,2,1,3,5,1
11994,2,0,2,4,1
11995,2,7,1,3,1
11996,2,7,0,2,0
11997,1,7,3,1,0
11998,0,7,2,0,1
11999,0,7,1,7,1
12000,0,6,0,7,2
12001,1,5,1,7,2
12002,2,4,0,6,1
12003,2,3,1,5,1
12004,2,2,0,4,1
12005,2,1,7,3,0
12006,1,0,7,2,1
12007,1,7,7,1,0
12008,0,7,7,0,1
12009,0,7,7,1,1
12010,0,7,7,0,1
12011,0,7,7,1,1
12012,0,7,6,0,1
12013,0,7,5,1,1
12014,0,7,4,0,1
12015,0,7,3,1,1
12016,0,6,2,0,1
12017,0,5,1,7,1
12018,0,4,0,7,2
12019,1,3,1,7,2
12020,2,2,0,7,1
12021,2,1,5,7,1
12022,2,0,4,7,1
12023,2,1,3,7,1
12024,2,0,2,7,1
12025,2,3,1,7,1
12026,2,2,0,7,1
12027,2,1,5,7,1
12028,2,0,4,7,1
12029,2,1,3,7,1
12030,2,0,2,7,1
12031,2,3,1,7,1
12032,2,2,0,7,1
12033,2,1,7,7,0
12034,1,0,7,6,1
12035,1,1,7,5,1
12036,1,0,6,4,1
12037,1,1,5,3,1
12038,1,0,4,2,1
12039,1,5,3,1,0
12040,0,4,2,0,1
12041,0,3,1,7,1
12042,0,2,0,6,2
12043,1,1,3,5,2
12044,2,0,2,4,1
12045,2,5,1,3,1
12046,2,4,0,2,0
12047,1,3,7,1,1
12048,1,2,7,0,1
12049,1,1,7,3,1
12050,1,0,7,2,1
12051,1,7,7,1,0
12052,0,6,7,0,2
12053,1,5,7,1,1
12054,1,4,7,0,1
12055,1,3,7,1,1
12056,1,2,7,0,1
12057,1,1,7,3,1
12058,1,0,7,2,1
12059,1,7,7,1,0
12060,0,7,6,0,1
12061,0,7,5,1,1
12062,0,7,4,0,1
12063,0,7,3,1,1
12064,0,7,2,0,1
12065,0,7,1,3,1
12066,0,7,0,2,1
12067,0,7,3,1,1
12068,0,7,2,0,1
12069,0,7,1,3,1
12070,0,6,0,2,1
12071,0,5,7,1,2
12072,1,4,7,0,1
12073,1,3,7,1,1
12074,1,2,6,0,1
12075,1,1,5,3,1
12076,1,0,4,2,1
12077,1,5,3,1,0
12078,0,4,2,0,1
12079,0,3,1,7,1
12080,0,2,0,6,2
12081,1,1,3,5,2
12082,2,0,2,4,1
12083,2,7,1,3,1
12084,2,6,0,2,0
12085,1,5,3,1,0
12086,0,4,2,0,1
12087,0,3,1,5,1
12088,0,2,0,4,2
12089,1,1,7,3,1
12090,1,0,7,2,1
12091,1,5,7,1,1
12092,1,4,6,0,1
12093,1,3,5,1,1
12094,1,2,4,0,1
12095,1,1,3,5,2
12096,2,0,2,4,1
12097,2,7,1,3,1
12098,2,7,0,2,0
12099,1,7,3,1,0
12100,0,6,2,0,1
12101,0,5,1,3,1
12102,0,4,0,2,1
12103,0,3,7,1,2
12104,1,2,7,0,1
12105,1,1,7,3,1
12106,1,0,6,2,1
12107,1,3,5,1,1
12108,1,2,4,0,1
12109,1,1,3,5,2
12110,2,0,2,4,1
12111,2,7,1,3,1
12112,2,7,0,2,0
12113,1,7,3,1,0
12114,0,7,2,0,1
12115,0,7,1,3,1
12116,0,6,0,2,1
12117,0,5,3,1,1
12118,0,4,2,0,1
12119,0,3,1,7,1
12120,0,2,0,7,2
12121,1,1,3,7,2
12122,2,0,2,6,1
12123,2,7,1,5,1
12124,2,6,0,4,0
12125,1,5,1,3,0
12126,0,4,0,2,1
12127,0,3,5,1,2
12128,1,2,4,0,1
12129,1,1,3,7,2
12130,2,0,2,7,1
12131,2,5,1,7,1
12132,2,4,0,7,1
12133,2,3,1,7,1
12134,2,2,0,7,1
12135,2,1,7,7,0
12136,1,0,7,7,1
12137,1,1,7,7,1
12138,1,0,7,6,1
12139,1,1,7,5,1
12140,1,0,6,4,1
12141,1,1,5,3,1
12142,1,0,4,2,1
12143,1,7,3,1,0
12144,0,7,2,0,1
12145,0,7,1,3,1
12146,0,6,0,2,1
12147,0,5,3,1,1
12148,0,4,2,0,1
12149,0,3,1,7,1
12150,0,2,0,6,2
12151,1,1,7,5,1
12152,1,0,7,4,1
12153,1,1,7,3,1
12154,1,0,7,2,1
12155,1,3,7,1,1
12156,1,2,6,0,1
12157,1,1,5,3,1
12158,1,0,4,2,1
12159,1,5,3,1,0
12160,0,4,2,0,1
12161,0,3,1,7,1
12162,0,2,0,7,2
12163,1,1,3,7,2
12164,2,0,2,7,1
12165,2,3,1,7,1
12166,2,2,0,7,1
12167,2,1,3,7,1
12168,2,0,2,6,1
12169,2,7,1,5,1
12170,2,7,0,4,0
12171,1,7,1,3,0
12172,0,7,0,2,1
12173,0,7,3,1,1
12174,0,6,2,0,1
12175,0,5,1,3,1
12176,0,4,0,2,1
12177,0,3,7,1,2
12178,1,2,7,0,1
12179,1,1,7,7,1
12180,1,0,7,6,1
12181,1,1,7,5,1
12182,1,0,7,4,1
12183,1,1,7,3,1
12184,1,0,7,2,1
12185,1,3,7,1,1
12186,1,2,7,0,1
12187,1,1,7,3,1
12188,1,0,7,2,1
12189,1,7,7,1,0
12190,0,7,6,0,1
12191,0,7,5,1,1
12192,0,6,4,0,1
12193,0,5,3,1,1
12194,0,4,2,0,1
12195,0,3,1,7,1
12196,0,2,0,6,2
12197,1,1,7,5,1
12198,1,0,7,4,1
12199,1,1,7,3,1
12200,1,0,7,2,1
12201,1,7,7,1,0
12202,0,7,6,0,1
12203,0,7,5,1,1
12204,0,6,4,0,1
12205,0,5,3,1,1
12206,0,4,2,0,1
12207,0,3,1,7,1
12208,0,2,0,7,2
12209,1,1,7,7,1
12210,1,0,7,7,1
12211,1,1,7,7,1
12212,1,0,7,7,1
12213,1,1,7,7,1
12214,1,0,7,6,1
12215,1,1,7,5,1
12216,1,0,7,4,1
12217,1,1,7,3,1
12218,1,0,7,2,1
12219,1,3,7,1,1
12220,1,2,7,0,1
12221,1,1,7,7,1
12222,1,0,7,7,1
12223,1,1,7,7,1
12224,1,0,6,7,2
12225,2,1,5,7,1
12226,2,0,4,6,1
12227,2,1,3,5,1
12228,2,0,2,4,1
12229,2,7,1,3,1
12230,2,6,0,2,0
12231,1,5,7,1,1
12232,1,4,7,0,1
12233,1,3,7,1,1
12234,1,2,7,0,1
12235,1,1,7,5,1
12236,1,0,7,4,1
12237,1,1,7,3,1
12238,1,0,7,2,1
12239,1,5,7,1,1
12240,1,4,7,0,1
12241,1,3,7,1,1
12242,1,2,7,0,1
12243,1,1,7,7,1
12244,1,0,7,7,1
12245,1,1,7,7,1
12246,1,0,7,7,1
12247,1,1,7,7,1
12248,1,0,7,6,1
12249,1,1,7,5,1
12250,1,0,7,4,1
12251,1,1,7,3,1
12252,1,0,7,2,1
12253,1,7,7,1,0
12254,0,7,7,0,1
12255,0,7,7,1,1
12256,0,6,7,0,2
12257,1,5,7,1,1
12258,1,4,7,0,1
12259,1,3,7,1,1
12260,1,2,7,0,1
12261,1,1,7,3,1
12262,1,0,7,2,1
12263,1,5,7,1,1
12264,1,4,7,0,1
12265,1,3,7,1,1
12266,1,2,7,0,1
12267,1,1,7,3,1
12268,1,0,7,2,1
12269,1,7,7,1,0
12270,0,7,6,0,1
12271,0,7,5,1,1
12272,0,7,4,0,1
12273,0,7,3,1,1
12274,0,7,2,0,1
12275,0,7,1,3,1
12276,0,6,0,2,1
12277,0,5,3,1,1
12278,0,4,2,0,1
12279,0,3,1,5,1
12280,0,2,0,4,2
12281,1,1,5,3,1
12282,1,0,4,2,1
12283,1,5,3,1,0
12284,0,4,2,0,1
12285,0,3,1,7,1
12286,0,2,0,7,2
12287,1,1,3,7,2
12288,2,0,2,7,1
12289,2,7,1,7,1
12290,2,7,0,6,0
12291,1,7,1,5,0
12292,0,7,0,4,1
12293,0,7,1,3,1
12294,0,7,0,2,1
12295,0,7,7,1,1
12296,0,6,7,0,2
12297,1,5,7,1,1
12298,1,4,6,0,1
12299,1,3,5,1,1
12300,1,2,4,0,1
12301,1,1,3,7,2
12302,2,0,2,6,1
12303,2,3,1,5,1
12304,2,2,0,4,1
12305,2,1,5,3,0
12306,1,0,4,2,1
12307,1,5,3,1,0
12308,0,4,2,0,1
12309,0,3,1,7,1
12310,0,2,0,7,2
12311,1,1,3,7,2
12312,2,0,2,7,1
12313,2,3,1,7,1
12314,2,2,0,6,1
12315,2,1,3,5,1
12316,2,0,2,4,1
12317,2,7,1,3,1
12318,2,6,0,2,0
12319,1,5,7,1,1
12320,1,4,7,0,1
12321,1,3,7,1,1
12322,1,2,7,0,1
12323,1,1,7,5,1
12324,1,0,6,4,1
12325,1,1,5,3,1
12326,1,0,4,2,1
12327,1,7,3,1,0
12328,0,7,2,0,1
12329,0,7,1,5,1
12330,0,7,0,4,1
12331,0,7,1,3,1
12332,0,6,0,2,1
12333,0,5,7,1,2
12334,1,4,7,0,1
12335,1,3,7,1,1
12336,1,2,7,0,1
12337,1,1,7,7,1
12338,1,0,6,7,2
12339,2,1,5,7,1
12340,2,0,4,6,1
12341,2,1,3,5,1
12342,2,0,2,4,1
12343,2,7,1,3,1
12344,2,7,0,2,0
12345,1,7,3,1,0
12346,0,7,2,0,1
12347,0,7,1,7,1
12348,0,7,0,7,1
12349,0,7,1,7,1
12350,0,7,0,6,1
12351,0,7,1,5,1
12352,0,7,0,4,1
12353,0,7,1,3,1
12354,0,7,0,2,1
12355,0,7,3,1,1
12356,0,6,2,0,1
12357,0,5,1,7,1
12358,0,4,0,6,2
12359,1,3,1,5,2
12360,2,2,0,4,1
12361,2,1,7,3,0
12362,1,0,7,2,1
12363,1,5,7,1,1
12364,1,4,7,0,1
12365,1,3,7,1,1
12366,1,2,7,0,1
12367,1,1,7,3,1
12368,1,0,6,2,1
12369,1,3,5,1,1
12370,1,2,4,0,1
12371,1,1,3,7,2
12372,2,0,2,6,1
12373,2,7,1,5,1
12374,2,7,0,4,0
12375,1,7,1,3,0
12376,0,7,0,2,1
12377,0,7,3,1,1
12378,0,6,2,0,1
12379,0,5,1,7,1
12380,0,4,0,6,2
12381,1,3,1,5,2
12382,2,2,0,4,1
12383,2,1,7,3,0
12384,1,0,7,2,1
12385,1,7,7,1,0
12386,0,7,7,0,1
12387,0,7,7,1,1
12388,0,7,6,0,1
12389,0,7,5,1,1
12390,0,7,4,0,1
12391,0,7,3,1,1
12392,0,7,2,0,1
12393,0,7,1,3,1
